범주	file:line	함수	호출 경로 요약	관리채널 도달	도달 사유	(B) 요소	현재 retire 주체	r5 행	리뷰 태그	callee	순번	깊이	seed 종류
A	src/services/discord/commands/control.rs:544	cmd_stop	cmd_stop → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	3	0	serenity-method
A	src/services/discord/commands/control.rs:558	cmd_stop	cmd_stop → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	4	0	serenity-method
A	src/services/discord/commands/control.rs:568	cmd_stop	cmd_stop → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	5	0	serenity-method
A	src/services/discord/commands/control.rs:572	cmd_stop	cmd_stop → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	6	0	serenity-method
A	src/services/discord/commands/control.rs:610	cmd_stop	cmd_stop → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	7	0	serenity-method
A	src/services/discord/commands/control.rs:639	cmd_cancel_queued	cmd_cancel_queued → enforce_slash_command_policy → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	enforce_slash_command_policy	1	1	unnamed-fn-caller
A	src/services/discord/commands/control.rs:644	cmd_cancel_queued	cmd_cancel_queued → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/control.rs:656	cmd_cancel_queued	cmd_cancel_queued → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	2	0	serenity-method
A	src/services/discord/commands/control.rs:659	cmd_cancel_queued	cmd_cancel_queued → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	3	0	serenity-method
A	src/services/discord/commands/control.rs:677	cmd_clear	cmd_clear → enforce_slash_command_policy → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	enforce_slash_command_policy	1	1	unnamed-fn-caller
A	src/services/discord/commands/control.rs:694	cmd_clear	cmd_clear → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/control.rs:789	cmd_down	cmd_down → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/control.rs:807	cmd_down	cmd_down → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	2	0	serenity-method
A	src/services/discord/commands/control.rs:816	cmd_down	cmd_down → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	3	0	serenity-method
A	src/services/discord/commands/control.rs:821	cmd_down	cmd_down → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	4	0	serenity-method
A	src/services/discord/commands/control.rs:846	cmd_shell	cmd_shell → enforce_slash_command_policy → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	enforce_slash_command_policy	1	1	unnamed-fn-caller
A	src/services/discord/commands/control.rs:915	cmd_shell	cmd_shell → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/diagnostics/mod.rs:78	cmd_metrics	cmd_metrics → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/diagnostics/mod.rs:95	cmd_health	cmd_health → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/diagnostics/mod.rs:111	cmd_sessions	cmd_sessions → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/diagnostics/mod.rs:117	cmd_sessions	cmd_sessions → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	2	0	serenity-method
A	src/services/discord/commands/diagnostics/mod.rs:132	cmd_sessions	cmd_sessions → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	3	0	serenity-method
A	src/services/discord/commands/diagnostics/mod.rs:139	cmd_sessions	cmd_sessions → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/diagnostics/mod.rs:156	cmd_status	cmd_status → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/diagnostics/mod.rs:173	cmd_deletesession	cmd_deletesession → enforce_slash_command_policy → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	enforce_slash_command_policy	1	1	unnamed-fn-caller
A	src/services/discord/commands/diagnostics/mod.rs:185	cmd_deletesession	cmd_deletesession → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/diagnostics/mod.rs:191	cmd_deletesession	cmd_deletesession → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	2	0	serenity-method
A	src/services/discord/commands/diagnostics/mod.rs:206	cmd_deletesession	cmd_deletesession → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	3	0	serenity-method
A	src/services/discord/commands/diagnostics/mod.rs:235	cmd_deletesession	cmd_deletesession → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	4	0	serenity-method
A	src/services/discord/commands/diagnostics/mod.rs:245	cmd_deletesession	cmd_deletesession → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	5	0	serenity-method
A	src/services/discord/commands/diagnostics/mod.rs:262	cmd_inflight	cmd_inflight → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/diagnostics/mod.rs:288	cmd_queue	cmd_queue → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/diagnostics/mod.rs:313	cmd_adk_phase	cmd_adk_phase → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/diagnostics/mod.rs:371	cmd_debug	cmd_debug → enforce_slash_command_policy → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	enforce_slash_command_policy	1	1	unnamed-fn-caller
A	src/services/discord/commands/diagnostics/mod.rs:379	cmd_debug	cmd_debug → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/fast_mode.rs:52	cmd_fast	cmd_fast → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/fast_mode.rs:79	cmd_fast	cmd_fast → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	2	0	serenity-method
A	src/services/discord/commands/goals.rs:44	cmd_goals	cmd_goals → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/goals.rs:70	cmd_goals	cmd_goals → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	2	0	serenity-method
A	src/services/discord/commands/help.rs:99	cmd_help	cmd_help → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/help.rs:105	cmd_help	cmd_help → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	2	0	serenity-method
A	src/services/discord/commands/inspect/mod.rs:82	cmd_adk_inspect	cmd_adk_inspect → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	1	1	wrapper-call
A	src/services/discord/commands/inspect/mod.rs:90	cmd_adk_inspect	cmd_adk_inspect → send_long_message_ctx → .say	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_long_message_ctx	2	1	wrapper-call
A	src/services/discord/commands/meeting_cmd.rs:38	cmd_meeting	cmd_meeting → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/meeting_cmd.rs:47	cmd_meeting	cmd_meeting → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	2	0	serenity-method
A	src/services/discord/commands/meeting_cmd.rs:87	cmd_meeting	cmd_meeting → send_meeting_message → deliver_meeting_message → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	send_meeting_message	1	6	wrapper-call
A	src/services/discord/commands/meeting_cmd.rs:97	cmd_meeting	cmd_meeting → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	3	0	serenity-method
A	src/services/discord/commands/meeting_cmd.rs:105	cmd_meeting	cmd_meeting → cancel_meeting → send_meeting_message → deliver_meeting_message → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	cancel_meeting	1	7	unnamed-fn-caller
A	src/services/discord/commands/meeting_cmd.rs:108	cmd_meeting	cmd_meeting → meeting_status → send_meeting_message → deliver_meeting_message → deliver_outbound → deliver_outbound_with_overrides → deliver_single → send_content → .edit_message	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	meeting_status	1	7	unnamed-fn-caller
A	src/services/discord/commands/meeting_cmd.rs:111	cmd_meeting	cmd_meeting → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	4	0	serenity-method
A	src/services/discord/commands/mod.rs:262	enforce_slash_command_policy	enforce_slash_command_policy → .say	아니오	interaction 응답 primitive	해당 없음	interaction 수명(Discord 측)	누락	-	.say	1	0	serenity-method
A	src/services/discord/commands/model_picker.rs:60	send_model_picker_card	send_model_picker_card → .send_message	아니오	slash/interaction 응답 경로(릴레이 행·본문 ID를 만들지 않음)	해당 없음	interaction 수명(Discord 측)	누락	-	.send_message	1	0	serenity-method
